200000136,10022737 ,,,,,,
200000137,10007739 ,,,,,,
200000138,10007845 ,,,,,,
200000139,10122363 ,,,,,,
200000140,10002637 ,,,,,,
200000141,10039635 ,,,,,,
200000142,10049888 ,,,,,,
200000143,10133243 ,,,,,,
200000144,10127426 ,,,,,,
200000145,10102072 ,,,,,,
200000146,10084720 ,,,,,,
200000147,10086134 ,,,,,,
200000148,10112002 ,,,,,,
200000149,10010595 ,,,,,,
200000150,10093162 ,,,,,,
200000151,10065903 ,,,,,,
200000152,10141080 ,,,,,,
200000153,10011162 ,,,,,,
200000155,10060941 ,,,,,,
200000156,10060302 ,,,,,,
200000157,10117930 ,,,,,,
200000158,10052889 ,,,,,,
200000159,10012854 ,,,,,,
200000160,10027132 ,,,,,,
200000161,10101965 ,,,,,,
200000162,10135081 ,,,,,,
200000163,10048054 ,,,,,,
200000164,10042845 ,,,,,,
200000165,10052220 ,,,,,,
200000166,10110463 ,,,,,,
200000167,10043924 ,,,,,,
200000168,10020788 ,,,,,,
200000169,10115857 ,,,,,,
200000170,10104676 ,,,,,,
200000171,10128659 ,,,,,,
200000172,10078793 ,,,,,,
200000173,10040083 ,,,,,,
200000174,10013485 ,,,,,,
200000175,10064361 ,,,,,,
200000176,10084084 ,,,,,,
200000177,10029751 ,,,,,,
200000178,10127578 ,,,,,,
200000179,10113622 ,,,,,,
200000180,10140827 ,,,,,,
200000181,10015946 ,,,,,,
200000182,10043300 ,,,,,,
200000183,10070101 ,,,,,,
200000184,10054390 ,,,,,,
200000186,10031069 ,,,,,,
200000187,10107736 ,,,,,,
200000188,10114962 ,,,,,,
200000189,10141280 ,,,,,,
200000190,10121513 ,,,,,,
200000191,10098410 ,,,,,,
200000192,10098996 ,,,,,,
200000193,10075983 ,,,,,,
200000194,10047498 ,,,,,,
200000195,10025938 ,,,,,,
200000196,10135596 ,,,,,,
200000197,10025810 ,,,,,,
200000198,10024204 ,,,,,,
200000200,10006279 ,,,,,,
200000201,10077738 ,,,,,,
200000203,10015319 ,,,,,,
200000204,10043090 ,,,,,,
200000205,10040917 ,,,,,,
200000206,10053936 ,,,,,,
200000207,10134780 ,,,,,,
200000208,10074006 ,,,,,,
200000209,10130435 ,,,,,,
200000210,10090698 ,,,,,,
200000212,10036503 ,,,,,,
200000213,10059872 ,,,,,,
200000214,10094707 ,,,,,,
200000215,10016358 ,,,,,,
200000216,10031797 ,,,,,,
200000217,10135685 ,,,,,,
200000218,10141136 ,,,,,,
200000219,10100115 ,,,,,,
200000220,10037423 ,,,,,,
200000221,10042163 ,,,,,,
200000222,10043694 ,,,,,,
200000223,10128604 ,,,,,,
200000224,10031689 ,,,,,,
200000225,10101246 ,,,,,,
200000226,10057886 ,,,,,,
200000227,10009805 ,,,,,,
200000228,10004979 ,,,,,,
200000230,10137335 ,,,,,,
200000232,10063507 ,,,,,,
200000233,10109005 ,,,,,,
200000234,10071508 ,,,,,,
200000235,10028885 ,,,,,,
200000236,10039716 ,,,,,,
200000237,10122152 ,,,,,,
200000238,10027268 ,,,,,,
200000239,10008159 ,,,,,,
200000240,10091168 ,,,,,,
200000241,10053175 ,,,,,,
200000242,10098381 ,,,,,,
200000243,10141437 ,,,,,,
200000244,10014803 ,,,,,,
200000245,10141199 ,,,,,,
200000246,10107320 ,,,,,,
200000247,10027651 ,,,,,,
200000249,10136788 ,,,,,,
200000250,10082379 ,,,,,,
200000252,10050930 ,,,,,,
200000253,10068071 ,,,,,,
200000254,10072949 ,,,,,,
200000255,10052389 ,,,,,,
200000256,10133310 ,,,,,,
200000257,10013904 ,,,,,,
200000258,10087105 ,,,,,,
200000259,10087243 ,,,,,,
200000260,10132697 ,,,,,,
200000261,10141509 ,,,,,,
200000262,10047149 ,,,,,,
200000263,10117106 ,,,,,,
200000264,10045564 ,,,,,,
200000265,10099468 ,,,,,,
200000266,10023206 ,,,,,,
200000267,10081007 ,,,,,,
200000268,10140196 ,,,,,,
200000269,10016870 ,,,,,,
200000270,10139672 ,,,,,,
200000271,10108911 ,,,,,,
200000273,10111217 ,,,,,,
200000274,10107384 ,,,,,,
200000275,10130436 ,,,,,,
200000276,10054614 ,,,,,,
200000277,10121032 ,,,,,,
200000278,10075520 ,,,,,,
200000279,10029205 ,,,,,,
200000280,10005164 ,,,,,,
200000281,10041485 ,,,,,,
200000282,10116010 ,,,,,,
200000283,10113035 ,,,,,,
200000284,10100609 ,,,,,,
200000285,10101760 ,,,,,,
200000286,10086952 ,,,,,,
200000287,10001124 ,,,,,,
200000288,10098374 ,,,,,,
200000289,10061546 ,,,,,,
200000290,10060034 ,,,,,,
200000291,10060501 ,,,,,,
200000292,10002539 ,,,,,,
200000293,10078222 ,,,,,,
200000294,10072341 ,,,,,,
200000295,10110413 ,,,,,,
200000296,10048077 ,,,,,,
200000297,10059031 ,,,,,,
200000298,10030809 ,,,,,,
200000299,10052950 ,,,,,,
200000300,10009569 ,,,,,,
200000301,10034770 ,,,,,,
200000302,10031649 ,,,,,,
200000303,10129158 ,,,,,,
200000304,10085591 ,,,,,,
200000305,10067381 ,,,,,,
200000306,10031331 ,,,,,,
200000307,10126973 ,,,,,,
200000308,10109738 ,,,,,,
200000309,10020952 ,,,,,,
200000311,10063013 ,,,,,,
200000312,10099648 ,,,,,,
200000313,10060855 ,,,,,,
200000314,10083685 ,,,,,,
200000315,10067563 ,,,,,,
200000316,10007171 ,,,,,,
200000317,10137345 ,,,,,,
200000318,10057099 ,,,,,,
200000319,10083058 ,,,,,,
200000320,10069713 ,,,,,,
200000321,10120767 ,,,,,,
200000322,10047056 ,,,,,,
200000323,10081297 ,,,,,,
200000324,10019478 ,,,,,,
200000325,10019565 ,,,,,,
200000326,10097631 ,,,,,,
200000327,10031138 ,,,,,,
200000328,10091693 ,,,,,,
200000329,10081092 ,,,,,,
200000330,10059527 ,,,,,,
200000331,10030930 ,,,,,,
200000333,10110252 ,,,,,,
200000334,10076384 ,,,,,,
200000335,10005556 ,,,,,,
200000336,10086277 ,,,,,,
200000337,10007148 ,,,,,,
200000338,10097616 ,,,,,,
200000339,10038610 ,,,,,,
200000340,10112274 ,,,,,,
200000341,10030673 ,,,,,,
200000342,10084887 ,,,,,,
200000343,10108335 ,,,,,,
200000344,10119776 ,,,,,,
200000345,10061525 ,,,,,,
200000346,10043201 ,,,,,,
200000347,10032856 ,,,,,,
200000348,10035329 ,,,,,,
200000349,10027329 ,,,,,,
200000350,10041059 ,,,,,,
200000351,10086780 ,,,,,,
200000352,10115619 ,,,,,,
200000353,10105878 ,,,,,,
200000354,10007039 ,,,,,,
200000355,10027070 ,,,,,,
200000356,10128482 ,,,,,,
200000357,10097053 ,,,,,,
200000358,10004136 ,,,,,,
200000359,10116005 ,,,,,,
200000360,10020563 ,,,,,,
200000361,10129654 ,,,,,,
200000362,10077990 ,,,,,,
200000363,10080198 ,,,,,,
200000364,10022750 ,,,,,,
200000365,10071596 ,,,,,,
200000366,10089024 ,,,,,,
200000367,10067065 ,,,,,,
200000368,10129100 ,,,,,,
200000369,10019021 ,,,,,,
200000370,10045822 ,,,,,,
200000371,10097903 ,,,,,,
200000372,10019071 ,,,,,,
200000373,10124005 ,,,,,,
200000374,10007229 ,,,,,,
200000375,10110305 ,,,,,,
200000376,10099376 ,,,,,,
200000377,10121301 ,,,,,,
200000378,10040574 ,,,,,,
200000379,10047190 ,,,,,,
200000380,10061243 ,,,,,,
200000381,10122623 ,,,,,,
200000382,10100133 ,,,,,,
200000383,10078364 ,,,,,,
200000384,10071657 ,,,,,,
200000385,10082161 ,,,,,,
200000386,10106146 ,,,,,,
200000387,10016992 ,,,,,,
200000388,10030459 ,,,,,,
200000389,10020845 ,,,,,,
200000390,10070311 ,,,,,,
200000391,10005531 ,,,,,,
200000392,10097860 ,,,,,,
200000393,10064853 ,,,,,,
200000394,10110439 ,,,,,,
200000395,10008650 ,,,,,,
200000396,10012799 ,,,,,,
200000397,10001782 ,,,,,,
200000398,10052242 ,,,,,,
200000399,10020589 ,,,,,,
200000400,10099772 ,,,,,,
200000401,10058096 ,,,,,,
200000402,10100637 ,,,,,,
200000403,10006591 ,,,,,,
200000404,10129684 ,,,,,,
200000405,10053197 ,,,,,,
200000406,10089852 ,,,,,,
200000407,10038622 ,,,,,,
200000408,10125203 ,,,,,,
200000409,10119290 ,,,,,,
200000410,10013084 ,,,,,,
200000411,10007833 ,,,,,,
200000412,10049591 ,,,,,,
200000413,10104013 ,,,,,,
200000414,10042002 ,,,,,,
200000415,10067203 ,,,,,,
200000418,10085747 ,,,,,,
200000419,10109305 ,,,,,,
200000420,10120842 ,,,,,,
200000421,10004272 ,,,,,,
200000422,10141087 ,,,,,,
200000423,10101757 ,,,,,,
200000424,10042974 ,,,,,,
200000425,10090976 ,,,,,,
200000426,10047473 ,,,,,,
200000427,10122862 ,,,,,,
200000428,10055550 ,,,,,,
200000429,10111726 ,,,,,,
200000430,10075089 ,,,,,,
200000431,10110234 ,,,,,,
200000432,10086533 ,,,,,,
200000433,10030702 ,,,,,,
200000434,10099192 ,,,,,,
200000435,10071513 ,,,,,,
200000436,10117759 ,,,,,,
200000437,10097073 ,,,,,,
200000438,10017095 ,,,,,,
200000439,10050647 ,,,,,,
200000440,10085937 ,,,,,,
200000441,10063852 ,,,,,,
200000442,10037839 ,,,,,,
200000443,10101135 ,,,,,,
200000444,10047678 ,,,,,,
200000445,10085617 ,,,,,,
200000446,10097261 ,,,,,,
200000447,10014734 ,,,,,,
200000448,10083329 ,,,,,,
200000449,10103969 ,,,,,,
200000450,10023919 ,,,,,,
200000451,10009875 ,,,,,,
200000452,10074328 ,,,,,,
200000453,10083437 ,,,,,,
200000454,10089240 ,,,,,,
200000455,10138503 ,,,,,,
200000456,10032674 ,,,,,,
200000457,10056829 ,,,,,,
200000458,10040124 ,,,,,,
200000459,10102937 ,,,,,,
200000460,10002672 ,,,,,,
200000461,10028770 ,,,,,,
200000462,10063153 ,,,,,,
200000463,10042868 ,,,,,,
200000464,10051348 ,,,,,,
200000465,10104764 ,,,,,,
200000466,10134861 ,,,,,,
200000467,10122350 ,,,,,,
200000468,10129076 ,,,,,,
200000469,10032841 ,,,,,,
200000470,10082981 ,,,,,,
200000471,10131268 ,,,,,,
200000472,10033299 ,,,,,,
200000473,10039638 ,,,,,,
200000474,10031425 ,,,,,,
200000475,10062793 ,,,,,,
200000476,10002450 ,,,,,,
200000477,10038964 ,,,,,,
200000478,10039474 ,,,,,,
200000479,10055576 ,,,,,,
200000480,10138686 ,,,,,,
200000481,10140332 ,,,,,,
200000482,10117849 ,,,,,,
200000483,10052728 ,,,,,,
200000484,10024701 ,,,,,,
200000485,10090777 ,,,,,,
200000486,10141151 ,,,,,,
200000487,10121114 ,,,,,,
200000488,10055043 ,,,,,,
200000489,10023094 ,,,,,,
200000490,10054123 ,,,,,,
200000491,10100254 ,,,,,,
200000492,10051759 ,,,,,,
200000493,10102580 ,,,,,,
200000494,10043432 ,,,,,,
200000495,10069264 ,,,,,,
200000496,10120412 ,,,,,,
200000497,10057506 ,,,,,,
200000498,10021339 ,,,,,,
200000499,10103082 ,,,,,,
200000500,10057599 ,,,,,,
200000501,10019601 ,,,,,,
200000502,10037583 ,,,,,,
200000503,10105532 ,,,,,,
200000505,10128950 ,,,,,,
200000507,10086232 ,,,,,,
200000508,10114222 ,,,,,,
200000509,10009356 ,,,,,,
200000510,10065609 ,,,,,,
200000511,10043113 ,,,,,,
200000512,10132703 ,,,,,,
200000513,10053716 ,,,,,,
200000514,10033281 ,,,,,,
200000515,10054342 ,,,,,,
200000516,10125257 ,,,,,,
200000517,10116977 ,,,,,,
200000518,10025985 ,,,,,,
200000519,10140563 ,,,,,,
200000520,10071564 ,,,,,,
200000521,10042637 ,,,,,,
200000522,10038803 ,,,,,,
200000523,10053807 ,,,,,,
200000524,10094142 ,,,,,,
200000525,10068205 ,,,,,,
200000526,10014170 ,,,,,,
200000527,10105688 ,,,,,,
200000528,10056343 ,,,,,,
200000529,10094649 ,,,,,,
200000530,10033232 ,,,,,,
200000531,10130862 ,,,,,,
200000532,10110795 ,,,,,,
200000533,10113890 ,,,,,,
200000534,10013135 ,,,,,,
200000535,10111734 ,,,,,,
200000536,10117909 ,,,,,,
200000537,10084099 ,,,,,,
200000538,10056321 ,,,,,,
200000539,10010319 ,,,,,,
200000540,10022840 ,,,,,,
200000541,10053084 ,,,,,,
200000542,10036216 ,,,,,,
200000543,10106499 ,,,,,,
200000544,10068354 ,,,,,,
200000545,10065343 ,,,,,,
200000546,10003883 ,,,,,,
200000547,10130762 ,,,,,,
200000548,10015389 ,,,,,,
200000549,10074524 ,,,,,,
200000550,10120491 ,,,,,,
200000551,10126338 ,,,,,,
200000552,10078771 ,,,,,,
200000553,10034617 ,,,,,,
200000554,10111083 ,,,,,,
200000555,10085028 ,,,,,,
200000556,10075025 ,,,,,,
200000557,10034973 ,,,,,,
200000558,10099979 ,,,,,,
200000559,10027900 ,,,,,,
200000560,10033694 ,,,,,,
200000561,10020430 ,,,,,,
200000562,10128862 ,,,,,,
200000563,10096719 ,,,,,,
200000564,10062854 ,,,,,,
200000565,10081149 ,,,,,,
200000566,10009155 ,,,,,,
200000567,10058178 ,,,,,,
200000568,10001427 ,,,,,,
200000569,10105498 ,,,,,,
200000570,10100203 ,,,,,,
200000571,10059635 ,,,,,,
200000572,10057308 ,,,,,,
200000573,10036000 ,,,,,,
200000574,10140322 ,,,,,,
200000575,10043357 ,,,,,,
200000576,10074117 ,,,,,,
200000577,10074000 ,,,,,,
200000578,10045868 ,,,,,,
200000579,10059410 ,,,,,,
200000580,10028564 ,,,,,,
200000581,10089120 ,,,,,,
200000582,10072741 ,,,,,,
200000583,10122886 ,,,,,,
200000584,10075974 ,,,,,,
200000585,10048531 ,,,,,,
200000586,10067567 ,,,,,,
200000587,10133055 ,,,,,,
200000588,10121465 ,,,,,,
200000589,10041573 ,,,,,,
200000590,10028014 ,,,,,,
200000591,10056020 ,,,,,,
200000592,10068604 ,,,,,,
200000593,10062855 ,,,,,,
200000594,10125574 ,,,,,,
200000595,10019330 ,,,,,,
200000596,10057551 ,,,,,,
200000597,10021506 ,,,,,,
200000598,10130654 ,,,,,,
200000599,10078193 ,,,,,,
200000600,10078153 ,,,,,,
200000601,10054534 ,,,,,,
200000602,10122798 ,,,,,,
200000603,10097620 ,,,,,,
200000604,10031957 ,,,,,,
200000605,10117302 ,,,,,,
200000606,10067190 ,,,,,,
200000607,10032142 ,,,,,,
200000608,10121279 ,,,,,,
200000609,10056399 ,,,,,,
200000610,10068143 ,,,,,,
200000611,10019678 ,,,,,,
200000612,10109022 ,,,,,,
200000613,10043039 ,,,,,,
200000614,10139459 ,,,,,,
200000615,10027979 ,,,,,,
200000616,10046170 ,,,,,,
200000617,10050605 ,,,,,,
200000618,10038993 ,,,,,,
200000620,10068261 ,,,,,,
200000621,10126501 ,,,,,,
200000622,10062398 ,,,,,,
200000623,10130714 ,,,,,,
200000624,10029088 ,,,,,,
200000625,10091564 ,,,,,,
200000626,10032101 ,,,,,,
200000627,10135404 ,,,,,,
200000628,10112399 ,,,,,,
200000629,10059474 ,,,,,,
200000630,10063223 ,,,,,,
200000631,10088703 ,,,,,,
200000632,10067281 ,,,,,,
200000633,10070178 ,,,,,,
200000634,10078787 ,,,,,,
200000635,10006417 ,,,,,,
200000636,10033942 ,,,,,,
200000638,10095810 ,,,,,,
200000639,10135676 ,,,,,,
200000640,10049938 ,,,,,,
200000641,10135048 ,,,,,,
200000642,10025252 ,,,,,,
200000643,10074527 ,,,,,,
200000644,10039595 ,,,,,,
200000645,10138805 ,,,,,,
200000646,10016303 ,,,,,,
200000647,10048552 ,,,,,,
200000648,10119553 ,,,,,,
200000649,10121257 ,,,,,,
200000650,10101231 ,,,,,,
200000651,10013225 ,,,,,,
200000652,10038962 ,,,,,,
200000653,10059258 ,,,,,,
200000654,10120301 ,,,,,,
200000655,10128514 ,,,,,,
200000656,10051126 ,,,,,,
200000657,10137799 ,,,,,,
200000658,10112601 ,,,,,,
200000659,10103026 ,,,,,,
200000660,10051032 ,,,,,,
200000661,10111388 ,,,,,,
200000662,10061237 ,,,,,,
200000663,10087190 ,,,,,,
200000664,10137273 ,,,,,,
200000665,10111258 ,,,,,,
200000666,10128922 ,,,,,,
200000667,10069972 ,,,,,,
200000668,10013252 ,,,,,,
200000669,10032742 ,,,,,,
200000670,10052014 ,,,,,,
200000671,10108733 ,,,,,,
200000672,10057585 ,,,,,,
200000673,10017789 ,,,,,,
200000674,10063730 ,,,,,,
200000675,10050594 ,,,,,,
200000676,10070115 ,,,,,,
200000677,10133160 ,,,,,,
200000678,10055527 ,,,,,,
200000679,10115220 ,,,,,,
200000680,10032461 ,,,,,,
200000681,10088336 ,,,,,,
200000682,10079884 ,,,,,,
200000683,10111582 ,,,,,,
200000684,10111764 ,,,,,,
200000685,10036563 ,,,,,,
200000686,10046111 ,,,,,,
200000687,10084999 ,,,,,,
200000688,10108675 ,,,,,,
200000689,10057946 ,,,,,,
200000690,10055639 ,,,,,,
200000691,10063851 ,,,,,,
200000692,10060689 ,,,,,,
200000693,10062523 ,,,,,,
200000694,10088069 ,,,,,,
200000695,10139085 ,,,,,,
200000696,10030255 ,,,,,,
200000697,10034282 ,,,,,,
200000700,10122037 ,,,,,,
200000701,10049290 ,,,,,,
200000702,10027033 ,,,,,,
200000703,10137574 ,,,,,,
200000704,10134714 ,,,,,,
200000705,10085150 ,,,,,,
200000706,10092257 ,,,,,,
200000707,10060774 ,,,,,,
200000708,10120342 ,,,,,,
200000709,10136499 ,,,,,,
200000710,10128013 ,,,,,,
200000711,10071423 ,,,,,,
200000712,10088387 ,,,,,,
200000713,10076369 ,,,,,,
200000714,10072830 ,,,,,,
200000715,10002703 ,,,,,,
200000716,10116302 ,,,,,,
200000717,10005234 ,,,,,,
200000718,10133905 ,,,,,,
200000719,10038564 ,,,,,,
200000720,10121676 ,,,,,,
200000721,10119647 ,,,,,,
200000722,10069936 ,,,,,,
200000723,10047519 ,,,,,,
200000724,10050506 ,,,,,,
200000725,10026793 ,,,,,,
200000726,10041498 ,,,,,,
200000727,10085843 ,,,,,,
200000728,10141568 ,,,,,,
200000729,10139827 ,,,,,,
200000730,10098981 ,,,,,,
200000731,10131294 ,,,,,,
200000732,10038159 ,,,,,,
200000733,10129743 ,,,,,,
200000734,10075573 ,,,,,,
200000735,10035334 ,,,,,,
200000736,10099489 ,,,,,,
200000738,10010760 ,,,,,,
200000740,10048337 ,,,,,,
200000741,10058270 ,,,,,,
200000742,10037778 ,,,,,,
200000744,10134263 ,,,,,,
200000745,10114596 ,,,,,,
200000746,10033704 ,,,,,,
200000747,10080341 ,,,,,,
200000748,10099067 ,,,,,,
200000749,10058972 ,,,,,,
200000750,10048784 ,,,,,,
200000751,10043015 ,,,,,,
200000752,10002517 ,,,,,,
200000753,10055067 ,,,,,,
200000754,10045611 ,,,,,,
200000755,10020797 ,,,,,,
200000756,10033760 ,,,,,,
200000757,10137304 ,,,,,,
200000758,10103551 ,,,,,,
200000759,10058215 ,,,,,,
200000760,10011795 ,,,,,,
200000761,10084813 ,,,,,,
200000762,10083739 ,,,,,,
200000763,10114790 ,,,,,,
200000764,10125130 ,,,,,,
200000765,10059599 ,,,,,,
200000766,10061725 ,,,,,,
200000768,10063949 ,,,,,,
200000769,10015509 ,,,,,,
200000770,10105652 ,,,,,,
200000771,10051310 ,,,,,,
200000772,10022632 ,,,,,,
200000773,10062463 ,,,,,,
200000774,10048834 ,,,,,,
200000775,10021460 ,,,,,,
200000776,10078696 ,,,,,,
200000777,10059829 ,,,,,,
200000778,10108490 ,,,,,,
200000779,10047712 ,,,,,,
200000780,10139797 ,,,,,,
200000781,10004936 ,,,,,,
200000782,10042415 ,,,,,,
200000783,10001045 ,,,,,,
200000784,10088964 ,,,,,,
200000785,10019037 ,,,,,,
200000786,10129650 ,,,,,,
200000787,10012898 ,,,,,,
200000788,10001205 ,,,,,,
200000789,10087580 ,,,,,,
200000790,10089337 ,,,,,,
200000791,10071049 ,,,,,,
200000792,10017536 ,,,,,,
200000793,10019775 ,,,,,,
200000794,10127877 ,,,,,,
200000795,10083553 ,,,,,,
200000796,10070134 ,,,,,,
200000797,10003192 ,,,,,,
200000798,10127838 ,,,,,,
200000799,10121960 ,,,,,,
200000800,10134937 ,,,,,,
200000801,10085227 ,,,,,,
200000802,10137742 ,,,,,,
200000803,10006001 ,,,,,,
200000804,10131421 ,,,,,,
200000805,10076171 ,,,,,,
200000806,10089986 ,,,,,,
200000807,10031296 ,,,,,,
200000808,10121079 ,,,,,,
200000809,10009608 ,,,,,,
200000810,10006757 ,,,,,,
